time, length, x, y, value1, value2, value3		
822550,70,-89.270,81.135,465,992,874
822630,70,-89.300,81.075,467,1027,890
823730,70,-89.235,81.000,351,466,417
823810,70,-89.205,81.045,467,786,640
823890,70,-89.180,81.095,469,994,785
823970,70,-89.145,81.150,471,1186,933
824050,70,-89.115,81.195,475,1127,908
824130,70,-89.080,81.245,476,1026,879
824210,70,-89.045,81.300,476,985,854
824290,70,-89.010,81.350,477,983,858
824370,70,-88.980,81.400,477,1020,889
824450,70,-88.950,81.455,479,1025,917
824530,70,-88.925,81.505,482,1082,964
824610,70,-88.890,81.555,484,1148,1026
824690,70,-88.860,81.610,482,1079,987
824770,70,-88.825,81.655,481,1143,1013
824850,70,-88.800,81.705,481,1154,1035
824930,70,-88.765,81.760,483,1093,995
825010,70,-88.735,81.810,485,1034,964
825090,70,-88.700,81.855,486,1085,999
825170,70,-88.670,81.910,484,1099,1025
825250,70,-88.635,81.965,483,1235,1095
825330,70,-88.610,82.010,482,1183,1065
825410,70,-88.575,82.060,483,1138,1050
825490,70,-88.545,82.115,485,1250,1110
825570,70,-88.510,82.160,485,1114,1057
825650,70,-88.480,82.220,484,1048,1014
825730,70,-88.445,82.270,482,1061,1029
825810,70,-88.420,82.310,482,1094,1046
825890,70,-88.380,82.370,483,986,973
825970,70,-88.350,82.425,484,903,909
826050,70,-88.315,82.465,488,904,907
826130,70,-88.285,82.515,484,912,885
826210,70,-88.250,82.570,483,1079,955
826290,70,-88.225,82.625,479,1064,957
826370,70,-88.190,82.670,483,1026,957
826450,70,-88.160,82.720,485,1067,971
826530,70,-88.125,82.775,485,1175,1044
826610,70,-88.095,82.825,484,1160,1035
826690,70,-88.060,82.875,481,1208,1039
826770,70,-88.035,82.925,480,1097,994
826850,70,-88.000,82.975,482,1036,956
826930,70,-87.970,83.025,484,1026,951
827010,70,-87.940,83.080,484,1088,967
827090,70,-87.910,83.135,483,1040,935
827170,70,-87.875,83.180,480,1171,1022
827250,70,-87.845,83.230,480,1150,1014
827330,70,-87.810,83.280,481,1060,937
827410,70,-87.785,83.330,482,1072,958
827490,70,-87.750,83.385,484,978,910
827570,70,-87.720,83.435,483,1085,981
827650,70,-87.685,83.485,480,1198,1039
827730,70,-87.655,83.540,479,1128,995
827810,70,-87.620,83.585,480,1255,1066
827890,70,-87.595,83.635,483,1229,1059
827970,70,-87.555,83.690,483,1141,1016
828050,70,-87.525,83.735,481,1333,1080
828130,70,-87.495,83.790,481,1188,1019
828210,70,-87.465,83.845,480,1111,960
828290,70,-87.430,83.885,481,1276,1034
828370,70,-87.405,83.945,483,1176,989
828450,70,-87.370,84.000,481,1135,969
828530,70,-87.335,84.040,481,1171,1001
828610,70,-87.305,84.095,479,1327,1104
828690,70,-87.270,84.150,477,1334,1089
828770,70,-87.245,84.195,478,1386,1100
828850,70,-87.210,84.245,480,1385,1124
828930,70,-87.180,84.300,481,1555,1198
829010,70,-87.145,84.345,480,1434,1162
829090,70,-87.110,84.400,479,1236,1037
829170,70,-87.075,84.455,476,1121,959
829250,70,-87.055,84.500,479,1079,922
829330,70,-87.020,84.555,482,1176,985
829410,70,-86.990,84.605,479,1241,1010
829490,70,-86.955,84.650,480,1244,1013
829570,70,-86.925,84.705,477,1169,976
829650,70,-86.890,84.760,475,1108,937
829730,70,-86.865,84.800,477,1169,967
829810,70,-86.830,84.855,477,1210,1002
829890,70,-86.800,84.910,478,1224,1012
829970,70,-86.765,84.960,477,1146,958
830050,70,-86.735,85.010,476,1065,915
830130,70,-86.700,85.065,476,1103,923
830210,70,-86.665,85.115,476,1180,965
830290,70,-86.635,85.165,477,1163,963
830370,70,-86.605,85.215,477,1139,972
830450,70,-86.575,85.265,475,1202,1008
830530,70,-86.545,85.315,474,1191,1019
830610,70,-86.510,85.365,472,1203,1031
830690,70,-86.485,85.415,476,1181,1015
830770,70,-86.450,85.470,475,1192,1005
830850,70,-86.420,85.520,476,1242,1044
830930,70,-86.385,85.570,475,1196,1031
831010,70,-86.355,85.620,473,1139,1022
831090,70,-86.320,85.670,472,1355,1130
831170,70,-86.295,85.720,473,1484,1211
831250,70,-86.260,85.770,475,1485,1207
831330,70,-86.225,85.825,475,1472,1219
831410,70,-86.190,85.870,474,1421,1203
831490,70,-86.160,85.920,471,1388,1184
831570,70,-86.125,85.975,471,1289,1123
831650,70,-86.105,86.020,472,1367,1141
831730,70,-86.070,86.075,472,1396,1178
831810,70,-86.035,86.130,474,1418,1193
831890,70,-86.005,86.180,472,1455,1197
831970,70,-85.970,86.230,470,1452,1203
832050,70,-85.935,86.280,468,1324,1146
832130,70,-85.905,86.330,468,1327,1140
832210,70,-85.870,86.380,469,1462,1210
832290,70,-85.845,86.435,471,1305,1126
832370,70,-85.810,86.480,469,1411,1177
832450,70,-85.775,86.535,470,1361,1130
832530,70,-85.740,86.590,469,1329,1095
832610,70,-85.710,86.640,468,1440,1136
832690,70,-85.675,86.690,469,1292,1065
832770,70,-85.655,86.740,470,1218,1010
832850,70,-85.620,86.790,469,1194,986
832930,70,-85.590,86.840,468,1206,980
833010,70,-85.555,86.890,467,1187,975
833090,70,-85.525,86.940,466,1246,989
833170,70,-85.490,86.990,468,1279,998
833250,70,-85.465,87.040,467,1256,981
833330,70,-85.430,87.095,467,1310,1015
833410,70,-85.400,87.145,466,1193,944
833490,70,-85.370,87.195,466,1175,948
833570,70,-85.330,87.245,466,1128,904
833650,70,-85.300,87.300,468,1252,970
833730,70,-85.265,87.345,467,1374,1044
833810,70,-85.240,87.395,468,1344,1006
833890,70,-85.205,87.450,464,1380,1072
833970,70,-85.180,87.495,462,1336,1063
834050,70,-85.145,87.545,464,1333,1065
834130,70,-85.115,87.605,466,1353,1063
834210,70,-85.080,87.645,467,1460,1125
834290,70,-85.055,87.700,465,1435,1091
834370,70,-85.020,87.755,463,1400,1077
834450,70,-84.990,87.805,462,1456,1106
834530,70,-84.955,87.855,462,1445,1113
834610,70,-84.925,87.905,463,1420,1084
834690,70,-84.885,87.955,465,1509,1115
834770,70,-84.855,88.005,464,1460,1064
834850,70,-84.820,88.060,463,1402,1032
834930,70,-84.795,88.105,461,1275,953
835010,70,-84.760,88.155,462,1266,948
835090,70,-84.735,88.210,463,1309,955
835170,70,-84.695,88.260,467,1231,917
835250,70,-84.675,88.310,464,1196,890
835330,70,-84.640,88.365,465,1196,901
835410,70,-84.610,88.410,464,1315,985
835490,70,-84.575,88.465,465,1366,1017
835570,70,-84.550,88.515,466,1363,1024
835650,70,-84.515,88.560,469,1435,1093
835730,70,-84.485,88.620,469,1410,1078
835810,70,-84.445,88.675,467,1365,1063
835890,70,-84.410,88.715,465,1365,1059
835970,70,-84.375,88.770,465,1375,1082
836050,70,-84.345,88.820,468,1316,1064
836130,70,-84.315,88.870,470,1491,1161
836210,70,-84.290,88.920,469,1504,1180
836290,70,-84.255,88.970,467,1406,1146
836370,70,-84.225,89.025,465,1504,1218
836450,70,-84.195,89.080,465,1616,1277
836530,70,-84.165,89.125,468,1579,1269
836610,70,-84.130,89.175,470,1448,1199
836690,70,-84.100,89.230,468,1407,1171
836770,70,-84.065,89.280,466,1409,1172
836850,70,-84.035,89.330,464,1378,1147
836930,70,-84.005,89.375,466,1411,1162
837010,70,-83.970,89.425,467,1472,1199
838110,70,-83.895,89.370,353,697,562
838190,70,-83.920,89.325,462,1030,807
838270,70,-83.955,89.275,462,1166,919
838350,70,-83.985,89.220,463,1385,1086
838430,70,-84.020,89.170,468,1394,1120
838510,70,-84.045,89.120,470,1369,1127
838590,70,-84.085,89.065,472,1315,1110
838670,70,-84.115,89.020,473,1426,1191
838750,70,-84.150,88.970,472,1408,1206
838830,70,-84.180,88.920,473,1420,1214
838910,70,-84.215,88.870,475,1392,1202
838990,70,-84.240,88.820,479,1509,1281
839070,70,-84.275,88.765,477,1477,1288
839150,70,-84.300,88.710,478,1472,1293
839230,70,-84.335,88.665,476,1469,1310
839310,70,-84.360,88.615,476,1519,1318
839390,70,-84.395,88.560,478,1521,1316
839470,70,-84.425,88.515,481,1488,1329
839550,70,-84.460,88.465,481,1491,1316
839630,70,-84.490,88.410,479,1487,1328
839710,70,-84.530,88.360,479,1492,1347
839790,70,-84.555,88.310,480,1582,1401
839870,70,-84.590,88.260,481,1622,1409
839950,70,-84.620,88.210,484,1603,1409
840030,70,-84.660,88.155,480,1520,1364
840110,70,-84.690,88.100,481,1465,1326
840190,70,-84.720,88.050,480,1499,1350
840270,70,-84.750,88.005,478,1425,1296
840350,70,-84.785,87.955,481,1358,1242
840430,70,-84.810,87.900,482,1380,1251
840510,70,-84.845,87.850,483,1427,1295
840590,70,-84.870,87.800,480,1411,1296
840670,70,-84.905,87.745,479,1428,1306
840750,70,-84.935,87.695,480,1475,1327
840830,70,-84.975,87.645,482,1456,1325
840910,70,-85.005,87.595,482,1414,1316
840990,70,-85.040,87.545,483,1458,1330
841070,70,-85.070,87.495,481,1481,1328
841150,70,-85.105,87.445,480,1586,1390
841230,70,-85.130,87.395,480,1677,1443
841310,70,-85.165,87.345,481,1674,1432
841390,70,-85.195,87.295,483,1599,1391
841470,70,-85.230,87.240,483,1590,1390
841550,70,-85.260,87.190,480,1546,1376
841630,70,-85.285,87.140,478,1649,1435
841710,70,-85.315,87.085,477,1712,1480
841790,70,-85.350,87.040,479,1691,1460
841870,70,-85.380,86.990,481,1621,1407
841950,70,-85.415,86.935,480,1631,1413
842030,70,-85.450,86.885,479,1694,1446
842110,70,-85.480,86.835,477,1762,1484
842190,70,-85.510,86.780,477,1686,1440
842270,70,-85.540,86.730,479,1673,1432
842350,70,-85.575,86.680,480,1675,1430
842430,70,-85.605,86.630,480,1625,1390
842510,70,-85.640,86.575,477,1516,1325
842590,70,-85.670,86.530,476,1577,1345
842670,70,-85.705,86.480,476,1756,1414
842750,70,-85.730,86.425,476,1957,1499
842830,70,-85.760,86.380,477,1905,1497
842910,70,-85.790,86.330,478,1962,1518
842990,70,-85.825,86.275,476,1932,1507
843070,70,-85.860,86.225,475,1869,1505
843150,70,-85.895,86.175,474,1801,1469
843230,70,-85.920,86.120,475,1831,1487
843310,70,-85.955,86.070,478,1972,1557
843390,70,-85.985,86.020,474,1982,1564
843470,70,-86.020,85.970,476,1852,1469
843550,70,-86.050,85.920,474,1806,1439
843630,70,-86.085,85.870,473,1882,1479
843710,70,-86.110,85.820,474,1875,1447
843790,70,-86.145,85.770,476,1891,1460
843870,70,-86.175,85.710,475,1812,1421
843950,70,-86.210,85.670,474,1841,1437
844030,70,-86.235,85.620,472,1886,1436
844110,70,-86.265,85.560,473,1997,1480
844190,70,-86.300,85.510,473,2011,1539
844270,70,-86.335,85.465,473,1877,1478
844350,70,-86.365,85.410,473,1865,1461
844430,70,-86.400,85.360,472,1794,1416
844510,70,-86.430,85.315,471,1773,1388
844590,70,-86.470,85.260,470,1961,1474
844670,70,-86.500,85.210,472,1815,1396
844750,70,-86.530,85.160,472,1821,1412
844830,70,-86.560,85.105,472,1854,1408
844910,70,-86.595,85.055,471,1840,1413
844990,70,-86.625,85.005,470,1728,1364
845070,70,-86.660,84.955,469,1556,1225
845150,70,-86.680,84.905,469,1557,1221
845230,70,-86.715,84.855,471,1604,1268
845310,70,-86.750,84.805,471,1654,1288
845390,70,-86.785,84.755,470,1817,1369
845470,70,-86.815,84.705,469,1802,1340
845550,70,-86.850,84.655,469,1750,1303
845630,70,-86.880,84.600,468,1530,1174
845710,70,-86.910,84.550,468,1537,1170
845790,70,-86.940,84.495,469,1454,1106
845870,70,-86.975,84.445,468,1463,1110
845950,70,-87.005,84.395,467,1379,1050
846030,70,-87.040,84.345,466,1496,1085
846110,70,-87.065,84.295,466,1603,1152
846190,70,-87.100,84.245,466,1395,1044
846270,70,-87.130,84.195,467,1415,1066
846350,70,-87.160,84.145,466,1381,1034
846430,70,-87.195,84.095,465,1397,1039
846510,70,-87.230,84.045,463,1434,1065
846590,70,-87.255,83.995,464,1465,1102
846670,70,-87.290,83.940,466,1513,1112
846750,70,-87.320,83.885,467,1432,1080
846830,70,-87.355,83.840,465,1409,1057
846910,70,-87.385,83.790,462,1442,1084
846990,70,-87.410,83.735,462,1447,1097
847070,70,-87.445,83.690,463,1406,1098
847150,70,-87.475,83.640,462,1370,1070
847230,70,-87.510,83.585,464,1382,1098
847310,70,-87.540,83.535,464,1372,1098
847390,70,-87.575,83.485,461,1486,1162
847470,70,-87.600,83.430,461,1454,1171
847550,70,-87.635,83.380,462,1445,1177
847630,70,-87.665,83.325,464,1427,1158
847710,70,-87.700,83.275,463,1411,1158
847790,70,-87.735,83.225,463,1336,1092
847870,70,-87.770,83.175,460,1440,1140
847950,70,-87.795,83.125,459,1508,1171
848030,70,-87.830,83.075,460,1360,1102
848110,70,-87.860,83.020,461,1268,1059
848190,70,-87.895,82.970,463,1364,1095
848270,70,-87.920,82.920,461,1392,1113
848350,70,-87.955,82.870,462,1431,1150
848430,70,-87.985,82.820,461,1461,1174
848510,70,-88.020,82.770,463,1451,1156
848590,70,-88.050,82.720,463,1448,1149
848670,70,-88.085,82.670,469,1398,1124
848750,70,-88.110,82.620,467,1339,1102
848830,70,-88.145,82.570,463,1275,1060
848910,70,-88.175,82.515,463,1213,1023
848990,70,-88.210,82.460,464,1131,967
849070,70,-88.230,82.415,469,1166,991
849150,70,-88.265,82.365,470,1185,1014
849230,70,-88.300,82.310,469,1168,1015
849310,70,-88.335,82.260,466,1150,1016
849390,70,-88.365,82.210,466,1061,943
849470,70,-88.400,82.155,469,1187,1008
849550,70,-88.430,82.110,470,1123,980
849630,70,-88.460,82.060,470,1248,1089
849710,70,-88.490,82.005,469,1221,1064
849790,70,-88.525,81.960,467,1263,1093
849870,70,-88.555,81.910,465,1204,1060
849950,70,-88.590,81.855,468,1183,1039
850030,70,-88.620,81.810,468,1089,954
850110,70,-88.660,81.760,468,1165,999
850190,70,-88.685,81.700,468,1097,957
850270,70,-88.720,81.655,466,1129,977
850350,70,-88.750,81.605,464,1154,993
850430,70,-88.785,81.550,465,1295,1072
850510,70,-88.815,81.495,466,1092,949
850590,70,-88.850,81.445,468,1120,950
850670,70,-88.875,81.395,467,1134,972
850750,70,-88.910,81.345,465,1101,960
850830,70,-88.940,81.295,463,1033,909
850910,70,-88.975,81.245,464,1076,951
850990,70,-89.005,81.195,467,1177,1026
851070,70,-89.040,81.145,468,1143,1002
851150,70,-89.065,81.095,466,1101,969
851230,70,-89.100,81.040,464,1090,964
851310,70,-89.130,80.990,462,1076,946
851390,70,-89.165,80.945,462,1093,957
852490,70,-89.100,80.860,356,460,368
852570,70,-89.075,80.905,461,862,665
852650,70,-89.045,80.965,459,932,726
852730,70,-89.010,81.010,459,921,740
852810,70,-88.980,81.055,461,1027,834
852890,70,-88.945,81.115,465,1067,884
852970,70,-88.910,81.170,467,943,813
853050,70,-88.875,81.210,469,1003,854
853130,70,-88.850,81.265,468,1053,883
853210,70,-88.815,81.320,467,964,856
853290,70,-88.785,81.370,472,927,829
853370,70,-88.750,81.420,473,1011,874
853450,70,-88.715,81.470,475,1149,947
853530,70,-88.680,81.520,475,1043,897
853610,70,-88.655,81.570,473,947,874
853690,70,-88.620,81.620,474,1037,944
853770,70,-88.590,81.670,474,1032,950
853850,70,-88.555,81.720,475,1043,953
853930,70,-88.525,81.775,479,1044,952
854010,70,-88.495,81.820,476,1111,1029
854090,70,-88.470,81.870,475,1103,1020
854170,70,-88.435,81.925,474,1160,1059
854250,70,-88.405,81.980,476,1107,1030
854330,70,-88.370,82.025,476,1066,1004
854410,70,-88.340,82.075,478,1143,1063
854490,70,-88.310,82.130,479,1068,1012
854570,70,-88.280,82.180,477,1038,985
854650,70,-88.245,82.230,476,1062,1011
854730,70,-88.215,82.280,475,1173,1054
854810,70,-88.180,82.330,477,1393,1167
854890,70,-88.150,82.380,479,1305,1133
854970,70,-88.120,82.435,479,1235,1092
855050,70,-88.090,82.480,476,1191,1067
855130,70,-88.055,82.535,475,1155,1046
855210,70,-88.025,82.590,475,1133,1036
855290,70,-87.985,82.630,479,1237,1098
855370,70,-87.955,82.685,479,1238,1087
855450,70,-87.920,82.740,480,1317,1139
855530,70,-87.895,82.785,478,1288,1126
855610,70,-87.860,82.835,474,1283,1136
855690,70,-87.830,82.890,476,1234,1094
855770,70,-87.800,82.945,477,1214,1078
855850,70,-87.765,82.995,478,1220,1096
855930,70,-87.740,83.045,477,1321,1142
856010,70,-87.705,83.095,475,1371,1143
856090,70,-87.675,83.145,475,1732,1291
856170,70,-87.640,83.200,475,1645,1278
856250,70,-87.615,83.250,476,1438,1182
856330,70,-87.580,83.300,476,1382,1144
856410,70,-87.550,83.350,479,1334,1115
856490,70,-87.515,83.400,475,1278,1103
856570,70,-87.485,83.450,473,1232,1085
856650,70,-87.455,83.500,472,1277,1096
856730,70,-87.425,83.550,475,1340,1120
856810,70,-87.390,83.600,476,1420,1163
856890,70,-87.360,83.650,475,1305,1099
856970,70,-87.325,83.705,475,1229,1054
857050,70,-87.300,83.755,471,1104,956
857130,70,-87.255,83.805,471,1171,994
857210,70,-87.235,83.860,474,1168,996
857290,70,-87.200,83.905,473,1142,974
857370,70,-87.170,83.955,475,1166,1002
857450,70,-87.135,84.010,472,1157,1004
857530,70,-87.110,84.055,470,1060,928
857610,70,-87.075,84.105,470,1281,1060
857690,70,-87.045,84.160,472,1298,1091
857770,70,-87.010,84.210,471,1264,1073
857850,70,-86.980,84.260,472,1297,1089
857930,70,-86.945,84.315,470,1365,1100
858010,70,-86.920,84.365,471,1488,1157
858090,70,-86.885,84.415,471,1463,1174
858170,70,-86.850,84.465,471,1423,1138
858250,70,-86.815,84.515,471,1343,1093
858330,70,-86.780,84.565,471,1279,1077
858410,70,-86.750,84.620,470,1229,1024
858490,70,-86.720,84.665,469,1217,1022
858570,70,-86.690,84.715,468,1359,1069
858650,70,-86.660,84.770,469,1328,1068
858730,70,-86.625,84.815,470,1333,1087
858810,70,-86.595,84.875,470,1265,1060
858890,70,-86.560,84.930,467,1325,1098
858970,70,-86.530,84.970,467,1399,1139
859050,70,-86.500,85.025,466,1318,1092
859130,70,-86.470,85.080,467,1271,1067
859210,70,-86.435,85.120,468,1184,1010
859290,70,-86.405,85.175,468,1235,1054
859370,70,-86.365,85.230,466,1411,1148
859450,70,-86.335,85.275,465,1647,1284
859530,70,-86.300,85.330,464,1719,1351
859610,70,-86.280,85.385,466,1875,1414
859690,70,-86.245,85.430,467,2053,1500
859770,70,-86.215,85.480,467,2037,1511
859850,70,-86.180,85.535,464,2142,1550
859930,70,-86.150,85.580,463,1977,1488
860010,70,-86.120,85.635,462,1871,1436
860090,70,-86.090,85.685,462,1781,1373
860170,70,-86.055,85.730,464,1673,1298
860250,70,-86.025,85.785,464,1625,1262
860330,70,-85.990,85.840,464,1536,1207
860410,70,-85.960,85.890,461,1475,1166
860490,70,-85.920,85.940,461,1435,1141
860570,70,-85.895,85.995,462,1359,1091
860650,70,-85.860,86.045,463,1338,1083
860730,70,-85.830,86.095,462,1354,1066
860810,70,-85.805,86.145,460,1368,1079
860890,70,-85.770,86.195,460,1333,1079
860970,70,-85.745,86.245,459,1299,1059
861050,70,-85.710,86.295,460,1293,1058
861130,70,-85.680,86.350,463,1430,1135
861210,70,-85.645,86.400,461,1519,1169
861290,70,-85.615,86.440,462,1710,1264
861370,70,-85.580,86.500,459,1611,1244
861450,70,-85.555,86.555,462,1412,1125
861530,70,-85.520,86.595,460,1269,1022
861610,70,-85.485,86.650,462,1257,1025
861690,70,-85.450,86.705,461,1311,1054
861770,70,-85.420,86.745,460,1416,1120
861850,70,-85.385,86.800,463,1304,1062
861930,70,-85.365,86.855,462,1225,1012
862010,70,-85.330,86.900,467,1285,1052
862090,70,-85.300,86.955,467,1261,1035
862170,70,-85.265,87.010,468,1253,1020
862250,70,-85.235,87.055,468,1284,1039
862330,70,-85.200,87.105,466,1250,1023
862410,70,-85.170,87.160,466,1465,1125
862490,70,-85.140,87.210,467,1634,1215
862570,70,-85.110,87.260,471,1375,1059
862650,70,-85.075,87.310,469,1174,948
862730,70,-85.040,87.360,469,1189,939
862810,70,-85.005,87.410,467,1262,999
862890,70,-84.975,87.465,467,1279,993
862970,70,-84.940,87.515,468,1353,1019
863050,70,-84.910,87.565,469,1346,1065
863130,70,-84.885,87.620,469,1292,1036
863210,70,-84.855,87.665,467,1348,1057
863290,70,-84.820,87.715,467,1253,999
863370,70,-84.785,87.770,465,1412,1097
863450,70,-84.750,87.820,467,1260,980
863530,70,-84.720,87.870,469,1248,975
863610,70,-84.690,87.920,466,1151,921
863690,70,-84.660,87.970,466,1198,944
863770,70,-84.625,88.020,465,1224,970
863850,70,-84.590,88.075,465,1164,920
863930,70,-84.555,88.125,466,1252,969
864010,70,-84.530,88.175,468,1232,964
864090,70,-84.495,88.225,467,1175,910
864170,70,-84.465,88.275,465,1081,843
864250,70,-84.430,88.325,465,1062,846
864330,70,-84.400,88.375,464,1047,838
864410,70,-84.375,88.430,467,1023,827
864490,70,-84.345,88.485,468,1051,834
864570,70,-84.310,88.530,465,1081,864
864650,70,-84.280,88.580,466,1121,895
864730,70,-84.250,88.635,464,1153,912
